x,y,ymin,ymax
0.011088252403758783,1.105548430385599,0.667972767338277,1.863623040046779
0.013632933299805023,1.00493520112747,0.5847038433001764,1.9345355188912148
0.016761601701448397,0.8514003665503121,0.4926555682217356,1.4634487497639217
0.020608278894903433,0.8072917889800907,0.4422820814922624,1.5022216636442782
0.0253377431688657,0.7450944565590059,0.42400609686226287,1.5827681364917552
0.031152588344006367,0.7445689255022239,0.4135207684595351,1.6141406634103397
0.038301902188495746,0.8257408633333688,0.37039980559080093,1.732319454200836
0.047091936472731265,1.0294857735580085,0.3899426851492235,2.2015510467397377
0.05789922573134877,1.4177014831675332,0.5992385314782649,2.738274369541629
0.07118671669471166,1.8942039749212318,0.7608650647542808,3.459917610904061
0.08752359931869319,2.5114565677973975,1.1421820226362547,4.362118722888733
0.1076096889051806,3.3063477756793476,1.6976067461743907,5.298416430875068
0.1323054037586471,4.188724487738889,2.4443019915759647,6.573735537635392
0.1626686225174647,5.260828523332006,3.1094924646627105,8.069779536627028
0.19999999999999998,6.401502738176113,4.182653966177863,9.77869624398961
0.24589868273892496,7.962253155217168,5.301615096281917,11.778121103080666
0.30233081086369235,9.878739825248315,6.894565263024016,14.285937604195393
0.3717137407138651,12.069857279543603,8.69750868757162,16.92113965186093
0.4570195959874887,14.722763840534958,10.858879944814083,19.778292535089232
0.5619025831959957,17.58951272124532,13.287870742880829,22.579040793900734
0.6908555251774727,20.497167976568264,15.828022973243185,24.979869210341615
0.8494023180202439,22.66472022166465,18.063050391805664,26.455255922394038
1.044334555582837,23.81808498779846,19.90792188670576,27.481109562138833
1.2840024577828009,23.95520375291102,20.45130068999589,27.69902615939676
1.5786725650116644,22.53496852587278,18.96783120953335,26.956417066017526
1.9409675210622408,19.955048626610495,15.520683912521436,24.44321459441127
2.3864067833412084,16.2638494320874,11.85482027855644,20.872067075090808
2.934071422514191,12.746907013502131,9.06211149896085,16.786222297146022
3.607421489290817,9.940736916976826,6.874239217696708,13.889372047794916
